Grid ID 2019,Easting,Northing,Borough,Zone,share_Accidental Fires,share_Agriculture,share_Aviation,share_Biomass,share_Commercial Cooking,share_Construction,share_Forestry,share_Gas Leakage,share_Heat and Power Generation,share_Industrial Processes,share_Machinery,share_Rail,share_Resuspension,share_River,share_Road Transport,share_Waste,nox,pm10,pm2.5,co2
362,510500,162500,Non GLA,Non GLA,0.0,0.09795641248895126,0.0,0.0,0.0,0.0,0.0,0.0,0.7733487355210479,0.0,0.001954209805958985,0.0,0.0,0.0,0.12671004391161847,3.059827242344348e-05,1.4737310378103512,0.21483063195948243,0.18405747064252154,876.8097395950593
363,511500,162500,Non GLA,Non GLA,0.0,0.11967803431104408,0.0,0.0,0.0,0.0,0.0,0.0,0.806369363456202,0.0,0.007406620598508046,0.0,0.0,0.0,0.0664300115664439,0.00011597006780202292,1.4257410580535665,0.20312170039934116,0.18319037141504318,848.5184105759922
364,512500,162500,Non GLA,Non GLA,0.0,0.010150463558141967,0.0,0.0,0.0,0.0,0.0,0.0,0.49453769382231144,0.0,0.004174761033671063,0.0,0.0,0.0,0.49107171477742556,6.536680844993888e-05,2.759387140050413,0.3927701095537723,0.2123710494136102,1603.0689212641703
365,513500,162500,Non GLA,Non GLA,0.0,0.0005791870125422914,0.0,0.0,0.0,0.0,0.0,0.0,0.11913806433189625,0.0,0.0018250461694263697,0.0,0.0,0.0,0.8784291266025462,2.857588358891128e-05,11.572225695569433,1.2104298403355154,0.4745280722819762,5149.4427616217345
366,514500,162500,Non GLA,Non GLA,0.0,0.005719494158825372,0.0,0.0,0.0,0.0,0.0,0.0,0.06518654022013566,0.0,0.0006386908813669068,0.0001179604672747081,0.0,0.0,0.928327313895797,1.0000376600205494e-05,19.539834431413777,2.7231711870753204,1.0618207454042636,8595.387016691688
367,515500,162500,Non GLA,Non GLA,0.0,0.00921034054171881,0.0,0.0,0.0,0.0,0.0,0.0,0.09122919647121051,0.0,0.0008202484518229538,0.00015866897530330434,0.0,0.0,0.8985678520829566,1.3693476987682952e-05,12.87405427617619,1.3373609718878992,0.5894073070096612,6174.395742949733
368,505500,161500,Non GLA,Non GLA,0.0,0.0010990127555240102,0.0,0.0,0.0,0.0,0.0,0.0,0.07014553499024802,0.02597672898318014,0.0017357321878469726,0.009105056979781756,0.0,0.0011709051609403846,0.8903069524948505,0.0004600764476282352,32.077747415371014,5.683167256945168,1.88949958925171,18470.821844766426
369,506500,161500,Non GLA,Non GLA,0.0,0.0031573271561089454,0.0,0.0,0.0,0.0,0.0,0.0,0.26384535107352053,0.036767251429621825,0.005199681204041452,0.0,0.0,0.0,0.6902824715807448,0.0007479175559623456,10.154254111560062,2.4700446038148147,1.5482920341740225,7067.297551027332
370,507500,161500,Non GLA,Non GLA,0.0,0.008743454322680573,0.0,0.0,0.0,0.0,0.0,0.0,0.2807186826088242,0.0,0.003364264925379722,0.0,0.0,0.0,0.7071209217565306,5.267638658487257e-05,8.845726755248112,1.638924263384841,0.7117108190490783,4949.244704503319
371,508500,161500,Non GLA,Non GLA,0.0,0.007108572164947434,0.0,0.0,0.0,0.0,0.0,0.0,0.5329388906008999,0.0050858966163864405,0.010216866741778567,0.0,0.0,0.0,0.4442590234004868,0.0003907504755008339,4.510057464812833,0.6144208931767315,0.31267475180584936,2750.298105244444
372,509500,161500,Non GLA,Non GLA,0.0,0.010584789125288898,0.0,0.0,0.0,0.0,0.0,0.0,0.28559494078946773,0.0006912209577839579,0.0008731321352033562,0.0,0.0,0.0,0.70224224582689,1.3671165366144692e-05,4.3978686782673115,0.715223918002405,0.3562360362895815,2210.1832467855033
373,510500,161500,Non GLA,Non GLA,0.0,0.019771920830692395,0.0,0.0,0.0,0.0,0.0,0.0,0.0986966829101517,0.0,0.0003930389424579748,0.0,0.0,0.0,0.8811322032583389,6.15405835901302e-06,12.212264340799825,1.278070289702052,0.560389474572069,5305.656462495677
374,511500,161500,Non GLA,Non GLA,0.0,0.004656794182368838,0.0,0.0,0.0,0.0,0.0,0.0,0.06986013212234728,0.003771220490215694,0.00203073636629922,0.0,0.0,0.0,0.9195221920276221,0.0001589248111468312,17.018098031263428,2.0089225530161126,0.8722142408656831,7226.755884530255
375,512500,161500,Non GLA,Non GLA,0.0,0.0007341370888287298,0.0,0.0,0.0,0.0,0.0,0.0,0.11349588079717454,0.0,0.0033470763280754614,0.0,0.0,0.0,0.8823704985396764,5.240724624482796e-05,13.480029594426918,1.444881707492493,0.5955770991786198,7173.078976482417
376,513500,161500,Non GLA,Non GLA,0.0,0.0035943149799719455,0.0,0.0,0.0,0.0,0.0,0.0,0.38559911571350486,0.0,0.009698932515266443,0.0,0.0,0.0,0.600955774585019,0.00015186220623764814,3.7611590056736537,0.43811121736949693,0.25205105378272946,3095.4935924536476
377,514500,161500,Non GLA,Non GLA,0.0,0.002552613125515143,0.0,0.0,0.0,0.0,0.0,0.0,0.17403984513598933,0.0,0.00892127117819922,0.0006749583715373283,0.0,0.0,0.8136646013806594,0.00014671080809951746,7.424794196693425,1.6465944935941854,0.7225650757198204,4035.5622402373965
378,515500,161500,Non GLA,Non GLA,0.0,0.011304267057273597,0.0,0.0,0.0,0.0,0.0,0.0,0.3850718698270849,0.0,0.006087270888128714,0.0,0.0,0.0,0.5974412800490249,9.531217848792705e-05,2.996353213585133,0.5524247408314242,0.2702747334849269,1721.2938224992306
379,505500,160500,Non GLA,Non GLA,0.0,0.005645364054460822,0.0,0.0,0.0,0.0,0.0,0.0,0.050011685591514254,0.0,0.00014830431623157796,0.0,0.0,0.0018302798442734677,0.9423620441013683,2.3220921516759422e-06,25.892215416277793,4.442113808877618,1.194023713692589,13522.540975633467
380,506500,160500,Non GLA,Non GLA,0.0,0.013912198147352079,0.0,0.0,0.0,0.0,0.0,0.0,0.2669403789065116,0.0014346897204199512,0.00791476648906895,0.0,0.0,0.0,0.7094941391595315,0.000303827577116008,7.762649889719756,1.6486499982599851,0.9394724005254036,6636.28749197117
381,507500,160500,Non GLA,Non GLA,0.0,0.040270580120868565,0.0,0.0,0.0,0.0,0.0,0.0,0.7253570043666917,0.0,0.004158041695889691,0.0,0.0,0.0,0.2301492687701956,6.510504635448718e-05,2.5396385753314834,0.2942942206366902,0.20951409854812508,1761.006559150446
382,508500,160500,Non GLA,Non GLA,0.0,0.007581324585155158,0.0,0.0,0.0,0.0,0.0,0.0,0.20037567045715327,0.0,0.0011793118977697144,0.0,0.0,0.0,0.7908452278461522,1.8465213769721637e-05,11.396260468522716,1.4951206600845055,0.6175703249230544,5333.077735536897
383,509500,160500,Non GLA,Non GLA,0.0,0.0025034314687407025,0.0,0.0,0.0,0.0,0.0,0.0,0.05073443242449574,0.0,0.0008412046048493447,0.0,0.0,0.0,0.9459077602379401,1.3171263974207525e-05,25.106669715887797,3.508334825480556,1.362821301666077,10752.50580782901
384,510500,160500,Non GLA,Non GLA,0.0,0.004742762296487699,0.0,0.0,0.0,0.0,0.0,0.0,0.24508071728712794,0.011115949570041595,0.005429383470590976,0.0,0.0,0.0,0.7331806795310276,0.0004505078447242343,9.724791509610592,1.9938422243037794,1.1883994840879801,8073.262127447357
385,511500,160500,Non GLA,Non GLA,0.0,0.0008280636161341131,0.0,0.0,0.0,0.0,0.0,0.0,0.5697653352489649,0.0026478295112401604,0.025036265666856496,0.0,0.0,0.0,0.40089929093776755,0.0008232150190366403,3.719378063502047,0.8139098688786609,0.6248333222195277,5012.837724955226
386,512500,160500,Non GLA,Non GLA,0.0,0.001652399513193492,0.0,0.0,0.0,0.0,0.0,0.0,0.6099339876473941,0.0062003308390315036,0.03048556734052816,0.0,0.0,0.0,0.3512503832204031,0.0004773314394496023,2.9600325331779844,0.473676908751488,0.3359729437985313,4025.286588413118
387,513500,160500,Non GLA,Non GLA,0.0,0.0042439213347056255,0.0,0.0,0.0,0.0,0.0,0.0,0.6107266060420443,0.02444406396527819,0.02148454199838073,0.0014474369398200632,0.0,0.0,0.3353752012212281,0.0022782284985429432,2.8597100751861193,0.5926298247042937,0.4608882253768489,3364.8059690365094
388,514500,160500,Non GLA,Non GLA,0.0,0.001395149461857937,0.0,0.0,0.0,0.0,0.0,0.0,0.2889517436324571,0.0,0.014787478737856453,0.00021162500969745758,0.0,0.0,0.6938920470680291,0.0007619560901019898,6.102416731586876,1.5391359929400077,0.9294753197222873,4666.902314942932
389,515500,160500,Non GLA,Non GLA,0.0,0.010472774558474706,0.0,0.0,0.0,0.0,0.0,0.0,0.8812309595138117,0.0,0.010091500454269967,0.0,0.0,0.0,0.09804675657826065,0.0001580088951830016,1.331804204444805,0.1261273714675238,0.1015519621812881,1141.2714489209861
390,506500,159500,Non GLA,Non GLA,0.0,0.0044453184125503725,0.0,0.0,0.0,0.0,0.0,0.0,0.020090095761624096,0.0,0.00018562008778980256,0.0,0.0,0.0,0.9752760593680587,2.906369977001044e-06,25.859075141066153,4.742783130544581,1.1699491001933253,13351.347427119765
391,507500,159500,Non GLA,Non GLA,0.0,0.0030604936571691503,0.0,0.0,0.0,0.0,0.0,0.0,0.011233242996304146,0.003036091805108626,3.841316985624956e-05,0.0,0.0,0.0,0.9826283986790476,3.35969251428618e-06,24.991311485485628,5.51767497649517,1.440828521795745,12750.736503234732
392,508500,159500,Non GLA,Non GLA,0.0,0.0017189636885930715,0.0,0.0,0.0,0.0,0.0,0.0,0.02813398333972292,0.0,6.885316432601933e-05,0.0,0.0,0.0,0.9700771217308963,1.07807646171164e-06,27.884900720392217,4.779627611325994,1.4275388977021264,12887.336277196664
393,509500,159500,Non GLA,Non GLA,0.0,0.2261817274597975,0.0,0.0,0.0,0.0,0.0,0.0,0.737630016446128,0.0,0.0,0.0,0.0,0.0,0.03618825609407452,0.0,1.4553613746375784,0.10836246768298037,0.09643287383974107,718.2220320474167
394,510500,159500,Non GLA,Non GLA,0.0,0.07164055636962,0.0,0.0,0.0,0.0,0.0,0.0,0.33831359704312947,0.00379009029249001,0.0035272088500478463,0.0,0.0,0.0,0.5821017589696593,0.0006267884750535197,3.538184044472958,0.6429759974623968,0.38819197585187076,2136.630428112935
395,511500,159500,Non GLA,Non GLA,0.0,0.028991616700398348,0.0,0.0,0.0,0.0,0.0,0.0,0.4147847963562538,0.0,0.010572077355167565,0.0,0.0,0.0,0.5454859760298035,0.00016553355837673026,3.8137930400579485,0.7735157784361529,0.46075663369998243,3527.3781563095613
396,512500,159500,Non GLA,Non GLA,0.0,0.008151570401650508,0.0,0.0,0.0,0.0,0.0,0.0,0.3887067789413783,0.03239501099250345,0.014732716816123911,0.0004569135471973603,0.0,0.0,0.5532200884123923,0.0023369208887541546,4.82182901670097,1.0831337530422545,0.6772526361770146,4700.9746730886545
397,513500,159500,Non GLA,Non GLA,0.0,0.10257996438383993,0.0,0.0,0.0,0.0,0.0,0.0,0.6629703863348065,0.0,0.0020064353884041313,0.0019860609822985502,0.0,0.0,0.23042573692859575,3.1415982055025045e-05,1.9138294512996108,0.26284192721922933,0.2006552353852858,1651.4977310480926
398,514500,159500,Non GLA,Non GLA,0.0,0.030664154783301287,0.0,0.0,0.0,0.0,0.0,0.0,0.4153890386377689,0.0,0.010503954431221324,0.0,0.0,0.0,0.543228717112077,0.00021413503563150814,3.290166191363003,0.5774202065279204,0.3330802524267729,2619.614324947231
399,515500,159500,Non GLA,Non GLA,0.0,0.0039432683911957735,0.0,0.0,0.0,0.0,0.0,0.0,0.29684479925755664,0.0,0.0012926965545237005,0.0,0.0,0.0,0.6978989952466994,2.02405500246438e-05,4.455770591105646,0.8059996972556046,0.34720058742864657,2740.9968876523985
400,508500,158500,Non GLA,Non GLA,0.0,0.0012048758499152783,0.0,0.0,0.0,0.0,0.0,0.0,0.04684996981266188,0.0,6.583109336225078e-05,0.0,0.0,0.0,0.951878292488998,1.0307550624831654e-06,14.582394778759273,2.3499425881527847,0.5786136568638021,7134.576345488582
401,509500,158500,Non GLA,Non GLA,0.0,0.0058078949605734256,0.0,0.0,0.0,0.0,0.0,0.0,0.03594228018400145,0.0,0.0001617551384014292,0.0,0.0,0.0,0.9580855370149067,2.532702116913162e-06,29.673836076930403,4.688789802759997,1.1214380837812161,14375.130260976399
402,510500,158500,Non GLA,Non GLA,0.0,0.03725923376003882,0.0,0.0,0.0,0.0,0.0,0.0,0.2154319652101368,0.0002064807756853224,0.0009604162069513962,0.0,0.0,0.0,0.7461233340684141,1.85699787734044e-05,4.997724347823411,0.7724935330167028,0.31495754223610445,2498.4840147049995
403,511500,158500,Non GLA,Non GLA,0.0,0.11907064585682874,0.0,0.0,0.0,0.0,0.0,0.0,0.7205595242234183,0.016548930485336323,0.0036896719839925986,0.0011119351669290375,0.0,0.0,0.13895756164879153,6.173063470351785e-05,1.561081123815898,0.19450600965246992,0.16088693504775245,1110.2615228087238
404,512500,158500,Non GLA,Non GLA,0.0,0.027648395747041664,0.0,0.0,0.0,0.0,0.0,0.0,0.17308131086188144,0.0,0.0014655281887585897,0.0006118567261278877,0.0,0.0,0.7971699617909407,2.2946685249735173e-05,5.895313144348867,0.963583963725708,0.3538655418194122,3148.460169723277
405,513500,158500,Non GLA,Non GLA,0.0,0.00911270700193059,0.0,0.0,0.0,0.0,0.0,0.0,0.03356287445495717,0.0,0.0001321600718327329,0.0,0.0,0.0,0.9571901891599759,2.0693113035016695e-06,29.055072505252998,4.531405104600747,1.1507646376079586,13893.208684080259
406,514500,158500,Non GLA,Non GLA,0.0,0.004813354067781866,0.0,0.0,0.0,0.0,0.0,0.0,0.03792792839859299,0.0,0.00040665482253695527,0.0,0.0,0.0,0.9568456954633376,6.3672477504961085e-06,28.328090400353307,4.416180044908906,1.121955102859894,13682.298578532025
407,515500,158500,Non GLA,Non GLA,0.0,0.0024139369801361183,0.0,0.0,0.0,0.0,0.0,0.0,0.04741834453779207,0.0,0.00020490095311755742,0.0,0.0,0.0,0.9499596092671546,3.2082617997085908e-06,28.110544141679014,4.283095011315101,1.0549875985939954,13660.820379864592
408,516500,158500,Non GLA,Non GLA,0.0,0.0016687483216728835,0.0,0.0,0.0,0.0,0.0,0.0,0.03459958457161292,0.001741747076385702,0.0006791497319396868,0.00014181662954860147,0.0,0.0,0.9611221594520495,4.679421679073142e-05,39.577749223524336,7.016834456889853,2.011113252680109,20256.12224806269
409,517500,158500,Non GLA,Non GLA,0.0,0.011085233008113355,0.0,0.0,0.0,0.0,0.0,0.0,0.43105656205925563,0.004010148623943806,0.02270563335852234,0.005330962963900115,0.0,0.0,0.5252979920141663,0.000513467972098423,3.3823489531070474,0.7846955404430633,0.5662774172914982,4777.681692447633
410,518500,158500,Non GLA,Non GLA,0.0,0.0025542472938070754,0.0,0.0,0.0,0.0,0.0,0.0,0.30421277509019373,0.02347554589620058,0.013381346406594299,0.00010888733832073588,0.0,0.0,0.6544152793989748,0.001851918575908722,6.169652141015434,1.9880628000419998,1.45386477565637,6827.626002460089
411,519500,158500,Non GLA,Non GLA,0.0,0.015316237542143783,0.0,0.0,0.0,0.0,0.0,0.0,0.29563722460452335,0.0,0.00975205309507638,0.0,0.0,0.0,0.6791417908141804,0.00015269394407609806,3.839079643655373,0.7572440202532388,0.41461021046435337,3192.730822558455
412,520500,158500,Non GLA,Non GLA,0.0,0.08269915971236222,0.0,0.0,0.0,0.0,0.0,0.0,0.5360268783177938,0.0,0.011614767666780754,0.0,0.0,0.0,0.3694773346767549,0.00018185962630822274,1.57038127760184,0.2364187302166128,0.16547610588566378,1220.722271326189
413,521500,158500,Non GLA,Non GLA,0.0,0.03972895639747601,0.0,0.0,0.0,0.0,0.0,0.0,0.22193442978344424,0.0,0.002906142291606462,0.0,0.0,0.0,0.735384968267804,4.550325966938098e-05,3.633607209440371,0.7427236484364131,0.4124265694145257,1920.3408943225209
414,522500,158500,Non GLA,Non GLA,0.0,0.016528971047220592,0.0,0.0,0.0,0.0,0.0,0.0,0.3462577409738258,0.014584617255406551,0.008284402216276571,6.332781271550007e-05,0.0,0.0,0.6137741773986777,0.0005067632958772382,5.446264211736821,1.1028647961937756,0.7027482192128938,4608.976667333241
415,523500,158500,Non GLA,Non GLA,0.0,0.0027295863646382345,0.0,0.0,0.0,0.0,0.0,0.0,0.3527168480494665,0.0053037550332835914,0.009396948440744766,0.0,0.0,0.0,0.6290878608117213,0.000765001300145604,7.763996402847853,1.5542537894315294,0.9642476599933684,6547.34060848726
416,524500,158500,Non GLA,Non GLA,0.0,0.015112780418614384,0.0,0.0,0.0,0.0,0.0,0.0,0.30329242580492966,0.003280846755498238,0.006341851187896087,0.0,0.0,0.0,0.6717838613183785,0.0001882345146830097,7.871352405204976,1.519288460114759,0.8243026233669465,5428.390398623377
417,525500,158500,Non GLA,Non GLA,0.0,0.07848879125622117,0.0,0.0,0.0,0.0,0.0,0.0,0.6067948454221731,2.0115180213652652e-05,0.003999147250567449,0.0,0.0,0.0,0.31063448377357344,6.26171172510949e-05,3.3606460037637773,0.5318897711910768,0.3955048044728737,2377.735402787044
418,526500,158500,Non GLA,Non GLA,0.0,0.02511306138628409,0.0,0.0,0.0,0.0,0.0,0.0,0.3960752928980656,0.0,0.003997897531757333,0.0,0.0,0.0,0.5747511506244674,6.259755942565216e-05,3.1215748530800527,0.4905176240321502,0.2687693341364993,1354.4044683483828
419,527500,158500,Non GLA,Non GLA,0.0,0.007452568704753954,0.0,0.0,0.0,0.0,0.0,0.0,0.3102698365734566,0.002770316747307949,0.008166268554855857,0.0011238421540230971,0.0,0.0,0.6699230597373621,0.0002941075282404693,5.76011317677176,1.214379479178544,0.6993764129745849,4325.618564241787
420,510500,157500,Non GLA,Non GLA,0.0,0.00576010715631367,0.0,0.0,0.0,0.0,0.0,0.0,0.03496952190576549,0.0004427542249490188,0.00029960603017879415,0.0,0.0,0.0,0.9585112900339284,1.6720648864581662e-05,25.63347419509509,4.245665132279209,1.057506622697443,12741.77770346414
421,511500,157500,Non GLA,Non GLA,0.0,0.010171728237062916,0.0,0.0,0.0,0.0,0.0,0.0,0.0420676333199063,0.0,7.346796015550386e-05,0.00019877429606099194,0.0,0.0,0.9474867435355707,1.6526512435130668e-06,26.13362543820082,4.153569228592988,1.06142948160886,12672.917825157218
422,512500,157500,Non GLA,Non GLA,0.0,0.0062118767231553445,0.0,0.0,0.0,0.0,0.0,0.0,0.022981249176807775,0.0,0.0,0.0,0.0,0.0,0.9708068741000369,0.0,24.79724880465708,3.8437473615198883,0.9557442035282322,11986.435549170848
423,513500,157500,Non GLA,Non GLA,0.0,0.21433070956444417,0.0,0.0,0.0,0.0,0.0,0.0,0.4518116940095913,0.0,0.007037832641398486,0.0,0.0,0.0,0.3267095680503888,0.00011019573417710055,1.0912370092615502,0.2197760116709788,0.1653352211816174,816.1767428555072
424,516500,157500,Non GLA,Non GLA,0.0,0.001919307968387096,0.0,0.0,0.0,0.0,0.0,0.0,0.1421219087105663,0.03240783721920489,0.004081803187370078,0.0010896672798274662,0.0,0.0,0.8163810621518985,0.001998413482745554,14.816697077071433,2.8892483943258456,1.2447627750658299,9734.586274956633
425,517500,157500,Non GLA,Non GLA,0.0,0.0011860212119863375,0.0,0.0,0.0,0.0,0.0,0.0,0.05602354140289881,0.0003145924019375821,0.002297354411405201,0.0,0.0,0.0,0.9401134753000706,6.501527170154421e-05,30.086565796582526,5.560243695539956,1.791381533053232,17363.401085918464
426,518500,157500,Non GLA,Non GLA,0.0,0.0046364347925706645,0.0,0.0,0.0,0.0,0.0,0.0,0.2511612464229952,0.000503521062017895,0.013303643558215021,0.0,0.0,0.0,0.7300326640840089,0.00036249008019239307,6.133614327120718,1.3750896987728811,0.7652263633342624,5295.22635124682
427,519500,157500,Non GLA,Non GLA,0.0,0.03696603229936975,0.0,0.0,0.0,0.0,0.0,0.0,0.34253743782329465,0.006779177213850346,0.0159697078577059,0.0,0.0,0.0,0.5974975971985201,0.00025004760725920954,2.5848445094780836,0.49483693822851355,0.2992876887399556,1785.9442633872004
428,520500,157500,Non GLA,Non GLA,0.0,0.08416770958272987,0.0,0.0,0.0,0.0,0.0,0.0,0.30625520398465755,5.8377329872460334e-05,0.005334523877573337,0.0,0.0,0.0,0.6040803605126699,0.00010382471249692263,3.239254012013454,0.6247660626468834,0.3840186010912712,2119.4965657062835
429,521500,157500,Non GLA,Non GLA,0.0,0.08958204302578372,0.0,0.0,0.0,0.0,0.0,0.0,0.6610395004312789,0.0020673915111708565,0.012480529112831207,0.0,0.0,0.0,0.2342899440242545,0.0005405918946809048,1.461465805423973,0.21691398399009804,0.16791265491970295,1478.3109116119435
430,522500,157500,Non GLA,Non GLA,0.0,0.04632916515204225,0.0,0.0,0.0,0.0,0.0,0.0,0.5077255930875832,0.041756356340082415,0.01013685782218611,0.0018848367890639045,0.0,0.0,0.3910462757572997,0.0011209150517424945,3.409316412585223,0.588571670043331,0.41886673664003354,3255.0964390461304
431,523500,157500,Non GLA,Non GLA,0.0,0.007723197556759116,0.0,0.0,0.0,0.0,0.0,0.0,0.6667432177554976,0.008991967286005636,0.014544465453662177,0.0,0.0,0.0,0.3008705900252076,0.001126561922867871,4.620225772468848,1.1346689695108827,0.9518436264454944,6967.124369210531
432,524500,157500,Non GLA,Non GLA,0.0,0.026041880404642725,0.0,0.0,0.0,0.0,0.0,0.0,0.22687731526068017,0.0011020169267897991,0.004175071254315501,0.0,0.0,0.0,0.7411113001298715,0.0006924160237002461,8.047709417526612,1.7387806577675475,0.8840048778711276,4633.438416255409
433,525500,157500,Non GLA,Non GLA,0.0,0.16545343637214383,0.0,0.0,0.0,0.0,0.0,0.0,0.751981080946881,0.0,0.0005297838413804386,0.0016807256049282322,0.0,0.0,0.08034667810085305,8.295133813401941e-06,1.8120512896750014,0.1529233699525746,0.12389994296762628,821.3769110375607
434,526500,157500,Non GLA,Non GLA,0.0,0.035150268073146716,0.0,0.0,0.0,0.0,0.0,0.0,0.8797509058633479,0.0,0.0019473311689197441,0.004411899268402017,0.0,0.0,0.07870910505683765,3.049056934602217e-05,1.4789367578565131,0.1491247795855448,0.12159517612384632,835.420148734737
435,527500,157500,Non GLA,Non GLA,0.0,0.019828213164868304,0.0,0.0,0.0,0.0,0.0,0.0,0.3236423131943133,0.0,0.00991406079582363,0.0017791098775416486,0.0,0.0,0.6446810723781358,0.00015523058931740669,4.357364375218878,0.8380235841917363,0.4513445367490913,2776.617797826834
436,517500,156500,Non GLA,Non GLA,0.0,0.00443606328367279,0.0,0.0,0.0,0.0,0.0,0.0,0.07866508583122721,0.0,0.0021981664121290627,0.0,0.0,0.0,0.9145626224642831,0.00013806200868785292,24.892947486093444,4.140055748732272,1.288297368426745,14607.171840169634
437,518500,156500,Non GLA,Non GLA,0.0,0.012086655326927627,0.0,0.0,0.0,0.0,0.0,0.0,0.04345773214361444,0.0,0.00038875094543669344,0.0,0.0,0.0,0.944060774671048,6.0869129732614796e-06,27.16335408671159,4.206578415397275,1.058067616223758,13608.991244351955
438,519500,156500,Non GLA,Non GLA,0.0,0.010338769366876006,0.0,0.0,0.0,0.0,0.0,0.0,0.033505736469791866,0.0,7.355347836371277e-05,0.0,0.0,0.0,0.9560807890120101,1.1516729582348321e-06,26.10268329017998,4.058556899873525,0.9907669106252439,12747.306868564567
439,520500,156500,Non GLA,Non GLA,0.0,0.13786286866847974,0.0,0.0,0.0,0.0,0.0,0.0,0.4245876989196301,0.0,0.0026006528611033225,0.0,0.0,0.0,0.4349080595097053,4.072004108147656e-05,2.2147812856651625,0.3608100861441721,0.23841692907894588,1329.8692309924443
440,521500,156500,Non GLA,Non GLA,0.0,0.22408339165077068,0.0,0.0,0.0,0.0,0.0,0.0,0.684718863825434,0.0,0.0,0.0,0.0,0.0,0.09119774452379535,0.0,1.77593061361535,0.14613383070939856,0.11343685969083511,618.7700644586864
441,522500,156500,Non GLA,Non GLA,0.0,0.06183043258579097,0.0,0.0,0.0,0.0,0.0,0.0,0.5832840256865999,0.000745684382959258,0.014854906739812112,0.0010972950205990024,0.0,0.0,0.33792135646581,0.0002662991184288012,3.101939711839693,0.5434068777857745,0.404356270868587,3178.6156107300935
442,523500,156500,Non GLA,Non GLA,0.0,0.0004252143012885518,0.0,0.0,0.0,0.0,0.0,0.0,0.33321660995274566,0.0,0.012193271312984106,0.0007302513411087089,0.0,0.0,0.6527102367156459,0.0007244163762271419,7.243128087884754,1.6217752235451048,0.9732898787716515,6921.589494603399
443,524500,156500,Non GLA,Non GLA,0.0,0.0052997755017743535,0.0,0.0,0.0,0.0,0.0,0.0,0.2189879931391715,0.06712050898598027,0.007919203421392428,0.0009629534890665663,0.0,0.0,0.6982832681113534,0.0014262973512615608,7.758191942626179,1.6924787622877695,0.9072171749924641,4408.95831164718
444,525500,156500,Non GLA,Non GLA,0.0,0.011020207551147,0.0,0.0,0.0,0.0,0.0,0.0,0.5498180948978137,0.0,0.022235840323898082,0.0012505728444763542,0.0,0.0,0.4146240499494873,0.0010512344331775568,3.237947327806832,0.5476189894481049,0.36422134584600735,2915.587426144596
445,526500,156500,Non GLA,Non GLA,0.0,0.059422063992117295,0.0,0.0,0.0,0.0,0.0,0.0,0.60945908646046,0.00443364297214767,0.005555186979997581,0.0,0.0,0.0,0.3209331470080072,0.00019687258727027303,2.2465015930624777,0.31847615324895756,0.215021519477405,1416.7733210051488
446,527500,156500,Non GLA,Non GLA,0.0,0.04225672474603259,0.0,0.0,0.0,0.0,0.0,0.0,0.35717900461820695,0.006014808480033355,0.002017659931031098,0.0,0.0,0.0,0.5925002104733382,3.1591751357677643e-05,3.330494074166915,0.5986127154657569,0.3265308723780345,1606.292344514942
447,517500,155500,Non GLA,Non GLA,0.0,0.050028959891870665,0.0,0.0,0.0,0.0,0.0,0.0,0.6226916776914188,0.0,0.016396940240904878,0.0,0.0,0.0,0.3106256851076403,0.0002567370681654296,2.693166084166976,0.44490007285590505,0.3335469594488516,3210.5121305500525
448,518500,155500,Non GLA,Non GLA,0.0,0.17058108738391087,0.0,0.0,0.0,0.0,0.0,0.0,0.6161635062126954,0.0,0.007128913342840832,0.0,0.0,0.0,0.20601487127251963,0.00011162178803314305,1.7506053832588633,0.18917270849418827,0.13867233804815499,950.9461325050511
449,519500,155500,Non GLA,Non GLA,0.0,0.07264210661595705,0.0,0.0,0.0,0.0,0.0,0.0,0.4316402409009032,0.003000021488814172,0.012057659744585317,0.0,0.0,0.0,0.4804711769756582,0.00018879427408202245,1.8311658834722038,0.2804741455483546,0.16360743205919817,1377.2409040257355
450,520500,155500,Non GLA,Non GLA,0.0,0.004738165545094696,0.0,0.0,0.0,0.0,0.0,0.0,0.020254259418780552,0.0,0.0003548905915192214,0.0,0.0,0.0,0.9746471277029667,5.556741638849657e-06,32.46047896740808,5.09610090496949,1.2152674331025404,15622.32723149006
451,521500,155500,Non GLA,Non GLA,0.0,0.018490829241662853,0.0,0.0,0.0,0.0,0.0,0.0,0.16054199623099796,0.0,0.00011516558159237838,0.0,0.0,0.0,0.8208502057312367,1.803214510125132e-06,8.335784700156736,1.2499206158568985,0.39959167560934394,4148.557519952046
452,522500,155500,Non GLA,Non GLA,0.0,0.013892635248953582,0.0,0.0,0.0,0.0,0.0,0.0,0.5552594721198395,0.0047962712293273795,0.014897930727361605,0.0,0.0,0.0,0.41035733994429474,0.0007963507302231436,3.3507769330746964,0.855492753769038,0.6666119128111545,3447.168294222735
453,523500,155500,Non GLA,Non GLA,0.0,0.009951340873917707,0.0,0.0,0.0,0.0,0.0,0.0,0.31706205558654094,0.0009361334520238805,0.004950470219858985,0.0008150998657734716,0.0,0.0,0.6659142330223625,0.00037066697952248967,5.04184845632415,1.002041445086637,0.567410497651936,3320.923672672983
