TOID,nox,pm10,pm25,co2
osgb4000000031143894,0.0456758373750249,0.006143683891024107,0.003011228409414474,18.1068217533859
osgb4000000031143898,0.0204575332050948,0.003231167792768916,0.0015918312282110951,7.91387252281841
osgb4000000031143899,0.0236468404692651,0.00306518127856411,0.0015439783276068899,10.0350945030014
osgb4000000031144625,0.0149255620772804,0.002511909077033004,0.00123690142895475,6.27672472707569
osgb4000000031144627,0.0789868429174933,0.014136084118616828,0.006900303811240651,35.4382229538283
osgb4000000031144628,0.194350375522625,0.03426032204498139,0.01644229682338828,94.7531030010469
osgb4000000031144631,0.4883023851827,0.06891717660523028,0.03416663576083813,201.378188399671
osgb4000000031144632,0.0891829607102499,0.01307640148636501,0.00637878023830816,37.3099996678306
osgb4000000031144633,0.0244352435287586,0.003570925013727133,0.0017437573593393498,10.1394159681301
osgb4000000031144634,0.0953521127625438,0.015862784315694912,0.00770035009059279,41.7749173530726
osgb4000000031144635,0.0851667167340694,0.01556965794138214,0.00745647002541361,41.7850273716186
osgb4000000031144636,0.107701610433137,0.01466191139394318,0.00722039694067886,45.6832163493843
osgb4000000031144638,0.137363161126237,0.024578373870197637,0.01199766458819471,61.6578362014057
osgb4000000031144640,0.160610505741711,0.02831261650882587,0.01358785956167246,78.3036500581551
osgb4000000031144642,0.0768333873398125,0.01293073467376136,0.0063672862770581895,32.3111464535651
osgb4000000031144643,0.0715819067536023,0.008822911343083146,0.004378397445884608,29.9800549228064
osgb4000000031144644,0.0209360289419402,0.0025804946474363923,0.001280578568015644,8.76846295398868
osgb4000000031144645,0.0215232593389765,0.00358200191229504,0.0017387928549428481,9.42040951735759
osgb4000000031144647,0.0623906315292972,0.008671491650400367,0.0042715285267891845,29.5995331582467
osgb4000000031144648,0.106924184534148,0.01835460052806713,0.008902267292190371,47.1672861317906
osgb4000000031144650,0.0671742843361108,0.011460136436616352,0.005559689598284592,29.7240346719248
osgb4000000031144651,0.0167266062271048,0.00218137960312257,0.001104681292928645,7.00518992419261
osgb4000000031144652,0.0164018691812285,0.002543460150878688,0.001270987325781109,6.78461481400097
osgb4000000031144654,0.0403730550150221,0.00627958826930717,0.0031146809226293938,19.320732773155
osgb4000000031144656,0.0620779828097451,0.0068113940737182695,0.003496575798738954,32.2978871562119
osgb4000000031144658,0.052515054869416,0.006848685740169671,0.0034682707253165432,21.9935788673929
osgb4000000031144660,0.0160207364629242,0.0021656574805406443,0.00106863877564181,6.43325326712564
osgb4000000031144661,0.0460167557415784,0.0060903513897098095,0.003008549035223098,18.4268483330586
osgb4000000031144663,0.0949780902623297,0.01274769053937315,0.0063783718905369696,39.6422761135211
osgb4000000031144664,0.0460112533780311,0.006590301688980792,0.003310076124169609,18.6529890659734
osgb4000000031144667,0.0387802686605279,0.0062203757913562195,0.003106160371248932,17.0895742844769
osgb4000000031144668,0.0286622745648578,0.004444697880696009,0.002221050984950241,11.8561177672515
osgb4000000031144671,0.0935316568235864,0.01406391108259327,0.006941725571390139,40.5801776321645
osgb4000000031144672,0.0914557804759734,0.01308700735355102,0.006539637672627469,36.8872013243679
osgb4000000031144673,0.128105984735271,0.01899728086550085,0.00946481818703369,54.4157331544435
osgb4000000031144674,0.0581580262659484,0.007745004504335651,0.003812690106100687,23.0022747836481
osgb4000000031144678,0.0410872096585834,0.006070266342882004,0.0030549294777863596,18.1568578162921
osgb4000000031144680,0.0577350033578226,0.0087730063562868,0.004395589362307242,24.4874351201963
osgb4000000031144681,0.0232348417438086,0.003726881016847825,0.0018610274541578258,10.2390614527392
osgb4000000031144683,0.0296855638081781,0.004251934188708578,0.002135596593873277,12.0345449532045
osgb4000000031144684,0.102889111797331,0.01506723726902732,0.00749857888037535,46.4177992847801
osgb4000000031144685,0.00939807962836845,0.001457372983860708,0.000728260905044195,3.88750511086649
osgb4000000031144686,0.0778432988607135,0.00962381780473429,0.004850463004519312,33.7499890850808
osgb4000000031144687,0.0809959086561927,0.01159023570379585,0.005791694005781159,32.6683821788171
osgb4000000031144688,0.0655333396774555,0.00985393708899526,0.004863748545325366,28.432668202981
